time,clock,step,dvx,dvy,dvz,ax,ay,az,avx,avy,avz,heading,twind,windacc,awind,cmdrudder,cmdsail,lat,long
1565621694.790603,0.900018,2,0.727600,0.558757,0.000000,-0.455206,-0.339390,0.000000,0.000000,0.000000,-0.250000,0.640662,0.002924,1.383216,-1.043670,0.785398,0.000000,50.695518,-4.234715
1565621694.890630,1.000031,2,0.696417,0.561041,0.000000,-0.430548,-0.304562,0.000000,0.000000,0.000000,-0.250000,0.615662,0.011714,1.393562,-0.976978,0.785398,0.000000,50.695518,-4.234715
1565621694.990632,1.100034,2,0.666399,0.557646,0.000000,-0.407413,-0.273167,0.000000,0.000000,0.000000,-0.250000,0.590646,0.018047,1.406462,-0.913935,0.785398,0.000000,50.695518,-4.234716
1565621695.090587,1.199992,2,0.637561,0.549887,0.000000,-0.385648,-0.244838,0.000000,0.000000,0.000000,-0.250000,0.565669,0.022421,1.421296,-0.854457,0.785398,0.000000,50.695522,-4.234717
1565621695.190614,1.300030,2,0.609772,0.538794,0.000000,-0.365240,-0.219263,0.000000,0.000000,0.000000,-0.250000,0.540658,0.025262,1.437614,-0.798124,0.785398,0.000000,50.695522,-4.234717
1565621695.290644,1.400063,2,0.583046,0.525231,0.000000,-0.345982,-0.196107,0.000000,0.000000,0.000000,-0.250000,0.515660,0.026894,1.454982,-0.744795,0.785398,0.000000,50.695522,-4.234718
1565621695.390556,1.499962,2,0.557327,0.509873,0.000000,-0.327818,-0.175132,0.000000,0.000000,0.000000,-0.250000,0.490661,0.027586,1.473077,-0.694187,0.785398,0.000000,50.695522,-4.234718
1565621695.490596,1.600009,2,0.532587,0.493269,0.000000,-0.310671,-0.156121,0.000000,0.000000,0.000000,-0.250000,0.465668,0.027551,1.491620,-0.646074,0.785398,0.000000,50.695522,-4.234719
1565621695.590578,1.699980,2,0.508756,0.475825,0.000000,-0.294455,-0.138856,0.000000,0.000000,0.000000,-0.250000,0.440645,0.026958,1.510420,-0.600159,0.785398,0.000000,50.695522,-4.234719
1565621695.690629,1.800035,2,0.485874,0.457940,0.000000,-0.279130,-0.123204,0.000000,0.000000,0.000000,-0.250000,0.415669,0.025947,1.529239,-0.556371,0.785398,0.000000,50.695522,-4.234719
1565621695.790628,1.900052,2,0.463834,0.439827,0.000000,-0.264621,-0.108977,0.000000,0.000000,0.000000,-0.250000,0.390658,0.024624,1.547997,-0.514370,0.785398,0.000000,50.695526,-4.234720
1565621695.890604,2.000045,2,0.442649,0.421731,0.000000,-0.250870,-0.096052,0.000000,0.000000,0.000000,-0.250000,0.365657,0.023080,1.566545,-0.474056,0.785398,0.000000,50.695526,-4.234720
1565621695.990594,0.000026,3,0.422266,0.403795,0.000000,-0.237834,-0.084301,0.000000,0.000000,0.000000,-0.250000,0.340637,0.021384,1.584818,-0.435221,0.785398,0.000000,50.695526,-4.234720
1565621696.090604,0.100040,3,0.402693,0.386176,0.000000,-0.225479,-0.073633,0.000000,0.000000,0.000000,-0.250000,0.315643,0.019594,1.602711,-0.397786,0.000000,0.000000,50.695526,-4.234720
1565621696.190658,0.200114,3,0.383886,0.368954,0.000000,-0.213748,-0.063936,0.000000,0.000000,0.000000,-0.250000,0.290650,0.017756,1.620188,-0.361583,0.000000,0.000000,50.695526,-4.234721
1565621696.290657,0.300092,3,0.383970,0.367323,0.000000,-0.020426,-0.005685,0.000000,0.000000,0.000000,-0.143246,0.271433,0.016732,1.619559,-0.337462,0.000000,0.000000,50.695526,-4.234721
1565621696.390626,0.400054,3,0.383021,0.365703,0.000000,-0.020268,-0.005415,0.000000,0.000000,0.000000,-0.077465,0.261056,0.016139,1.620213,-0.324253,0.000000,0.000000,50.695526,-4.234721
1565621696.490629,0.500059,3,0.381572,0.364096,0.000000,-0.020085,-0.005245,0.000000,0.000000,0.000000,-0.041999,0.255441,0.015791,1.621493,-0.316932,0.000000,0.000000,50.695526,-4.234721
1565621696.590596,0.600028,3,0.379875,0.362501,0.000000,-0.019891,-0.005130,0.000000,0.000000,0.000000,-0.022850,0.252390,0.015576,1.623084,-0.312784,0.000000,0.000000,50.695526,-4.234721
1565621696.690654,0.700083,3,0.378059,0.360918,0.000000,-0.019693,-0.005044,0.000000,0.000000,0.000000,-0.012472,0.250728,0.015435,1.624829,-0.310355,0.000000,0.000000,50.695526,-4.234721
1565621696.790591,0.800009,3,0.376189,0.359346,0.000000,-0.019494,-0.004974,0.000000,0.000000,0.000000,-0.006830,0.249819,0.015335,1.626646,-0.308860,0.000000,0.000000,50.695530,-4.234721
1565621696.890610,0.900043,3,0.374297,0.357786,0.000000,-0.019296,-0.004913,0.000000,0.000000,0.000000,-0.003753,0.249320,0.015256,1.628494,-0.307875,0.000000,0.000000,50.695530,-4.234722
